threadid,tweetid,event,support,evidentiality,certainty,responsetype-vs-source,responsetype-vs-previous
544306719686656000,544309593916989440,sydneysiege,,,,comment,comment
544491151118860289,544506659973136384,sydneysiege,,,,comment,comment
544328894812549121,544333004928057345,sydneysiege,,,,comment,comment
544328894812549121,544333222801186816,sydneysiege,,,,comment,comment
544328894812549121,544335782454886400,sydneysiege,,,,comment,comment
544328894812549121,544345742664822784,sydneysiege,,,,comment,comment
544328894812549121,544349387741495296,sydneysiege,,,,comment,comment
544277117039837184,544345616265261056,sydneysiege,,,,comment,comment
544277117039837184,544281262371119104,sydneysiege,,,,comment,comment
544277117039837184,544296634767929344,sydneysiege,,,,comment,comment
544277117039837184,544308681337106432,sydneysiege,,,,comment,comment
544277117039837184,544316325468725248,sydneysiege,,,,comment,comment
544277117039837184,544310742086717441,sydneysiege,,,,comment,comment
544277117039837184,544311853409529856,sydneysiege,,,,comment,comment
544297696308518912,544298946441392128,sydneysiege,,,,comment,comment
544297696308518912,544313083783421953,sydneysiege,,,,comment,comment
580348081100734464,580350976026112000,germanwings-crash,,url-given,certain,comment,appeal-for-more-information
580348081100734464,580358103255879680,germanwings-crash,,no-evidence,certain,comment,appeal-for-more-information
580348081100734464,580418932152102912,germanwings-crash,,no-evidence,certain,agreed,comment
580348081100734464,580351698545319937,germanwings-crash,,no-evidence,certain,comment,disagreed
524952883343925249,524960241340141568,ottawashooting,,no-evidence,certain,comment,agreed
524966904885428226,524967134339022848,ottawashooting,,unverifiable-source-quoted,somewhat-certain,agreed,disagreed
524956129017995264,524962037617938432,ottawashooting,,no-evidence,certain,comment,disagreed
524956129017995264,524963581599547392,ottawashooting,,no-evidence,uncertain,comment,appeal-for-more-information
524956129017995264,524966291413561344,ottawashooting,,no-evidence,uncertain,comment,appeal-for-more-information
524956129017995264,524962985995821057,ottawashooting,,no-evidence,certain,comment,agreed
544462330105712640,544473329822756864,sydneysiege,,no-evidence,somewhat-certain,comment,appeal-for-more-information
544462330105712640,544486255921078272,sydneysiege,,no-evidence,certain,comment,disagreed
544462330105712640,544599722577514496,sydneysiege,,no-evidence,somewhat-certain,comment,agreed
544462330105712640,544759066950524928,sydneysiege,,no-evidence,certain,comment,appeal-for-more-information
544462330105712640,544763686858944512,sydneysiege,,no-evidence,certain,comment,agreed
544462330105712640,544761639031939072,sydneysiege,,no-evidence,certain,comment,disagreed
544462330105712640,544762753890525184,sydneysiege,,no-evidence,certain,comment,agreed
544462330105712640,544764078594330625,sydneysiege,,no-evidence,certain,comment,agreed
544319832486064128,544320300402638848,sydneysiege,,no-evidence,certain,comment,appeal-for-more-information
500378223977721856,500382426909392896,ferguson,,,,comment,comment
500378223977721856,500384398022565888,ferguson,,,,comment,comment
500378223977721856,500385005873680386,ferguson,,,,comment,comment
580348081100734464,580350715408859136,germanwings-crash,,,,comment,comment
580348081100734464,580351508971200512,germanwings-crash,,,,comment,comment
580348081100734464,580358531850866688,germanwings-crash,,,,comment,comment
580348081100734464,580353327470247936,germanwings-crash,,,,comment,comment
580348081100734464,580354381578522625,germanwings-crash,,,,comment,comment
580348081100734464,580355004294250496,germanwings-crash,,,,comment,comment
580348081100734464,580421457974566912,germanwings-crash,,,,comment,comment
580348081100734464,580422091155095552,germanwings-crash,,,,comment,comment
580348081100734464,580422272575533056,germanwings-crash,,,,comment,comment
580348081100734464,580419652792279040,germanwings-crash,,,,comment,comment
524952883343925249,524954878138155008,ottawashooting,,,,comment,comment
524952883343925249,525019382490361856,ottawashooting,,,,comment,comment
524952883343925249,525030741252767744,ottawashooting,,,,comment,comment
524952883343925249,525031846355435520,ottawashooting,,,,comment,comment
524952883343925249,525034103985684480,ottawashooting,,,,comment,comment
525060425184858112,525083549284966400,ottawashooting,,,,comment,comment
525060425184858112,525062454372757504,ottawashooting,,,,comment,comment
525060425184858112,525072756191547393,ottawashooting,,,,comment,comment
524959809402331137,524985774224048129,ottawashooting,,,,comment,comment
524995771587108864,525299114922496000,ottawashooting,,,,comment,comment
525068915068923904,525882599294517248,ottawashooting,,,,comment,comment
524956129017995264,524959078229880832,ottawashooting,,,,comment,comment
524956129017995264,524960426132791296,ottawashooting,,,,comment,comment
524956129017995264,524961283523612673,ottawashooting,,,,comment,comment
524956129017995264,524964253418401792,ottawashooting,,,,comment,comment
524956129017995264,524965013291679744,ottawashooting,,,,comment,comment
524956129017995264,524965991072423936,ottawashooting,,,,comment,comment
524956129017995264,524967358528757761,ottawashooting,,,,comment,comment
524956129017995264,524976163391696896,ottawashooting,,,,comment,comment
524956129017995264,524979653027856385,ottawashooting,,,,comment,comment
524956129017995264,524965291000750080,ottawashooting,,,,comment,comment
524956129017995264,524960113732632576,ottawashooting,,,,comment,comment
524956129017995264,524960305466466304,ottawashooting,,,,comment,comment
524956129017995264,524961799641526273,ottawashooting,,,,comment,comment
544462330105712640,544469062323933184,sydneysiege,,,,comment,comment
544462330105712640,544469733488074752,sydneysiege,,,,comment,comment
544462330105712640,544470157670641664,sydneysiege,,,,comment,comment
544462330105712640,544470819057852416,sydneysiege,,,,comment,comment
544462330105712640,544473677069156352,sydneysiege,,,,comment,comment
544462330105712640,544472543197818881,sydneysiege,,,,comment,comment
544462330105712640,544482801392054272,sydneysiege,,,,comment,comment
544462330105712640,544757182521032704,sydneysiege,,,,comment,comment
544462330105712640,544761239641923584,sydneysiege,,,,comment,comment
544462330105712640,544763645146566656,sydneysiege,,,,comment,comment
544462330105712640,544764204071153664,sydneysiege,,,,comment,comment
544462330105712640,544763927595188224,sydneysiege,,,,comment,comment
544462330105712640,544764543369351169,sydneysiege,,,,comment,comment
544462330105712640,544771836672618496,sydneysiege,,,,comment,comment
544462330105712640,544762521974890496,sydneysiege,,,,comment,comment
544462330105712640,544764006368411648,sydneysiege,,,,comment,comment
544462330105712640,544471340887982081,sydneysiege,,,,comment,comment
544462330105712640,544472273608908800,sydneysiege,,,,comment,comment
544289409294553088,544292788498464768,sydneysiege,,,,comment,comment
544358533819420672,544358715659665408,sydneysiege,,,,comment,comment
544367462012432384,544371998390890496,sydneysiege,,,,comment,comment
544319832486064128,544321159018590208,sydneysiege,,,,comment,comment
544319832486064128,544321686754316288,sydneysiege,,,,comment,comment
544319832486064128,544323804399665152,sydneysiege,,,,comment,comment
500280838710247424,500282527559720960,ferguson,,no-evidence,certain,agreed,agreed
500280838710247424,500284352832757760,ferguson,,,,comment,comment
500280838710247424,500284241985683456,ferguson,,,,comment,comment
500280838710247424,500284605770235904,ferguson,,,,comment,comment
500280838710247424,500285261813940224,ferguson,,,,comment,comment
500280838710247424,500285798089252865,ferguson,,,,comment,comment
500280838710247424,500284857650782209,ferguson,,,,comment,comment
500280838710247424,500286345668202497,ferguson,,no-evidence,certain,agreed,agreed
500280838710247424,500284989565448192,ferguson,,no-evidence,somewhat-certain,appeal-for-more-information,comment
500280838710247424,500301459469373440,ferguson,,,,comment,comment
500280838710247424,500286677303058432,ferguson,,,,comment,comment
500280838710247424,500302632641396736,ferguson,,,,comment,comment
500280838710247424,500285527820890113,ferguson,,reasoning,somewhat-certain,appeal-for-more-information,comment
500280838710247424,500291543631429632,ferguson,,no-evidence,certain,disagreed,agreed
500280838710247424,500284990345981952,ferguson,,no-evidence,somewhat-certain,agreed,agreed
500280838710247424,500285795002236928,ferguson,,,,comment,comment
500281131057811456,500283133674405888,ferguson,,reasoning,certain,disagreed,disagreed
500281131057811456,500295061595521024,ferguson,,no-evidence,certain,agreed,comment
500281131057811456,500308342599061504,ferguson,,,,comment,comment
500281131057811456,500312191090712577,ferguson,,,,comment,comment
500281131057811456,500323392864919552,ferguson,,,,comment,comment
500286058664579072,500298076914221056,ferguson,,,,comment,comment
500286058664579072,500294827351621632,ferguson,,,,comment,comment
500286058664579072,500297053990158336,ferguson,,,,comment,comment
500286058664579072,500434967177224193,ferguson,,,,comment,comment
500286058664579072,500588486664409088,ferguson,,,,comment,comment
500286058664579072,500659341801046017,ferguson,,,,comment,comment
500286058664579072,500661909751103488,ferguson,,,,comment,comment
500286058664579072,500659434558087168,ferguson,,,,comment,comment
500286058664579072,500663231338536960,ferguson,,reasoning,certain,agreed,comment
500286058664579072,500295232399757312,ferguson,,,,comment,comment
500286058664579072,500295397886025729,ferguson,,,,comment,comment
500286058664579072,500295998753611777,ferguson,,,,comment,comment
500286058664579072,500289420730597377,ferguson,,no-evidence,certain,disagreed,disagreed
500286058664579072,500289645301989377,ferguson,,,,comment,comment
500286058664579072,500289833651429376,ferguson,,,,comment,comment
500286058664579072,500290256928014336,ferguson,,no-evidence,certain,agreed,comment
500286058664579072,500290490382942209,ferguson,,,,comment,comment
500286058664579072,500290781178261504,ferguson,,,,comment,comment
500286058664579072,500301956989349888,ferguson,,,,comment,comment
500286058664579072,500302249974059008,ferguson,,,,comment,comment
500286058664579072,500315069142405120,ferguson,,,,comment,comment
500286058664579072,500316855157137408,ferguson,,reasoning,certain,appeal-for-more-information,comment
500286058664579072,500316980130619392,ferguson,,,,comment,comment
500286058664579072,500367357198745600,ferguson,,,,comment,comment
500286058664579072,500317606717693952,ferguson,,url-given,underspecified,appeal-for-more-information,comment
500286058664579072,500317610228342784,ferguson,,,,comment,comment
500286058664579072,500290340738592769,ferguson,,no-evidence,certain,disagreed,disagreed
500286058664579072,500290579075715072,ferguson,,,,comment,comment
500286058664579072,500290809678536705,ferguson,,no-evidence,certain,appeal-for-more-information,appeal-for-more-information
500286058664579072,500298509870837760,ferguson,,,,comment,comment
500286058664579072,500298645494067200,ferguson,,,,comment,comment
500286058664579072,500298817531432961,ferguson,,,,comment,comment
500286058664579072,500300092054974464,ferguson,,no-evidence,somewhat-certain,appeal-for-more-information,comment
500286058664579072,500300308145528832,ferguson,,,,comment,comment
500286058664579072,500300875844583424,ferguson,,,,comment,comment
500286058664579072,500301417869869059,ferguson,,,,comment,comment
500286058664579072,500297826510057474,ferguson,,no-evidence,uncertain,appeal-for-more-information,comment
524932935137628160,524939588406878208,ottawashooting,,,,comment,comment
524932935137628160,524940370321629184,ottawashooting,,,,comment,comment
524932935137628160,524934776940412929,ottawashooting,,no-evidence,certain,agreed,comment
